filename,task,expected_text,grade
myvplj.wav,sentence_repetition,do not forget to take pictures at your uncles wedding next week,KG
hkndud.wav,deletion,air,KG
bkcpot.wav,nonword_repetition,boovteypahygfuhdap,1
cwqefs.wav,nonword_repetition,forbmuhteevheynohg,2
fftdyy.wav,deletion,road,KG
dcoads.wav,nonword_repetition,heefkuhpevnohg,2
lbwikb.wav,sentence_repetition,neither store is open but both have used childrens books for sale,1
erjdzm.wav,deletion,rink,1
ausivb.wav,nonword_repetition,kuhcheyvap,2
azvrfl.wav,nonword_repetition,koovnorb,1
doaxtw.wav,nonword_repetition,doovkeepohfmerbeyg,1
frlmnb.wav,deletion,eat,KG
gffdna.wav,deletion,so,KG
kdrbbr.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
aubnat.wav,nonword_repetition,deevmeygpohf,1
edufkc.wav,nonword_repetition,vugoobuhcheen,1
kelqnh.wav,sentence_repetition,as the sun began to set the boys made their way home,1
lhyhct.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1
kqycku.wav,sentence_repetition,as the sun began to set the boys made their way home,1
ipjata.wav,blending,strawberry,KG
couxyf.wav,nonword_repetition,noimahyd,KG
frxnqj.wav,deletion,bee,KG
kdqani.wav,sentence_repetition,while her grandfather made dinner she read a book,KG
cmwlpf.wav,nonword_repetition,goomdachahytowb,1
fngnxx.wav,deletion,moo,KG
eegjby.wav,nonword_repetition,tuhneydvoocheeb,1
duljzh.wav,nonword_repetition,kuhcheyvap,1
hpwnuy.wav,blending,toothpaste,KG
fuidvz.wav,deletion,bee,1
bhnmjh.wav,nonword_repetition,dakgowmuhkoov,1
bwvlhx.wav,nonword_repetition,kuhcheyvap,2
fnzmhm.wav,deletion,eat,2
itbska.wav,blending,mother,KG
mjqrwh.wav,sentence_repetition,go ask the teacher if our group is going to write the letters,2
lgedqx.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
ikucdj.wav,blending,railroad,KG
bjfxrm.wav,nonword_repetition,voogfowboik,KG
fgnqng.wav,deletion,my,KG
mlksvm.wav,sentence_repetition,go ask the teacher if our group is going to write the letters,2
frgujm.wav,deletion,ate,KG
dvkbvl.wav,nonword_repetition,mowteydpermeek,KG
gtqfdf.wav,deletion,ore,1
kepqww.wav,sentence_repetition,whenever the bell rings walk through those doors,1
fanpkw.wav,deletion,it,KG
cfdkag.wav,nonword_repetition,goomdachahytowb,KG
atdexp.wav,nonword_repetition,kuhcheyvap,1
gktfuq.wav,deletion,ore,KG
hutumw.wav,blending,bacon,KG
lkhwpx.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
ctgjls.wav,nonword_repetition,moif,KG
finwwr.wav,deletion,eat,KG
hvbfnf.wav,blending,mud,KG
hjjwgw.wav,deletion,steam,2
fycjmb.wav,deletion,eat,2
kkqbbs.wav,sentence_repetition,the horse was ridden by the boy,KG
aqpqra.wav,nonword_repetition,kuhcheyvap,KG
hmxodv.wav,deletion,pay,1
mspnml.wav,sentence_repetition,the chair the man built is sturdy and strong,KG
flbocv.wav,deletion,win,KG
dnobgy.wav,nonword_repetition,fuhmoibnagoopchey,1
ebmejd.wav,nonword_repetition,moifteyvook,KG
edrdfy.wav,nonword_repetition,goomdachahytowb,1
iritdg.wav,blending,mud,KG
ehfybf.wav,nonword_repetition,chohvderfowbneeteyf,1
gywtco.wav,deletion,bee,KG
edjjbw.wav,nonword_repetition,goomdachahytowb,1
cajvby.wav,nonword_repetition,duhgeepvohk,KG
ioccaa.wav,blending,piano,KG
ipdlan.wav,blending,smoke,KG
bwemes.wav,nonword_repetition,vugoobuhcheen,2
mtyxrk.wav,sentence_repetition,the man in the truck is my friends uncle,KG
kuykqc.wav,sentence_repetition,when we drive to school together we usually arrive late,1
iwajuj.wav,blending,rabbit,KG
ednaoy.wav,nonword_repetition,chohvderfowbneeteyf,1
ciqsat.wav,nonword_repetition,vugoobuhcheen,KG
abeziz.wav,nonword_repetition,powfberkahym,1
huykrf.wav,blending,eyelash,KG
dwrijj.wav,nonword_repetition,heeg,1
dpuswe.wav,nonword_repetition,nowbheektervohk,KG
lvwbjp.wav,sentence_repetition,why does a flower need sun and rain to grow,KG
ltfwez.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
buhaef.wav,nonword_repetition,neygfowtvahkeeb,1
hfctpa.wav,deletion,far,KG
adgjcl.wav,nonword_repetition,cheyvpoigefheeb,1
gkffbt.wav,deletion,bee,KG
iutnim.wav,blending,sister,KG
kapnvt.wav,sentence_repetition,pick out your favorite dessert or snack before we hang the birthday banner,3
jpjbkw.wav,blending,fish,KG
biymso.wav,nonword_repetition,moif,KG
kihank.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3
ikqrsf.wav,blending,bike,KG
dhzzqe.wav,nonword_repetition,tevbeenorb,1
invwqe.wav,blending,rabbit,KG
arorvk.wav,nonword_repetition,forbtermahyvnad,KG
dkzgjy.wav,nonword_repetition,goomdachahytowb,KG
atzdpo.wav,nonword_repetition,vugoobuhcheen,2
ipmpkz.wav,blending,shot,KG
fmjeob.wav,deletion,loud,1
hjqgih.wav,deletion,spit,1
guburw.wav,deletion,can,KG
eilaqs.wav,nonword_repetition,cheyvpuhgef,2
lpwenj.wav,sentence_repetition,the black car passed us by going very fast,1
bnbwue.wav,nonword_repetition,bowfgeechoib,1
axmnzh.wav,nonword_repetition,choibeygorb,KG
cvbxbz.wav,nonword_repetition,kuhcheyvap,KG
khftsj.wav,sentence_repetition,would he rather play soccer or watch the game on tv,2
mfaojy.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,3
jsodrh.wav,blending,sheep,KG
kbpkee.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
kaxzhk.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
dktfxy.wav,nonword_repetition,mowp,1
eqvejd.wav,deletion,eat,KG
mxgyuv.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
iuypbu.wav,blending,duck,KG
luvqbz.wav,sentence_repetition,please read this book my grandmother gave me when she came back from vacation,3
belvig.wav,nonword_repetition,feeb,KG
dfmfju.wav,nonword_repetition,kuhcheyvap,1
cvlwjn.wav,nonword_repetition,toif,2
hgiciu.wav,deletion,tell,1
bosiil.wav,nonword_repetition,bowgeefmuhtoib,KG
gpddlh.wav,deletion,sip,2
cztxdf.wav,nonword_repetition,powfberkahym,1
abtuaq.wav,nonword_repetition,neemvoik,1
kfmhvd.wav,sentence_repetition,he will go to tonys house unless it rains,KG
kyzopr.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,3
dsthmt.wav,nonword_repetition,toifkerpohgvoomef,1
cehtka.wav,nonword_repetition,davhowterboif,1
fpysyl.wav,deletion,rink,1
jckpqr.wav,blending,book,KG
csbmjm.wav,nonword_repetition,verdboim,KG
kztjvw.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3
eieqkl.wav,nonword_repetition,peemteyvoogkuhmef,KG
hharay.wav,deletion,bell,KG
mgmhla.wav,sentence_repetition,both the girl and her neighbor watch tv every sunday,1
koyfye.wav,sentence_repetition,play with your friends when you are at their house,KG
jeqbbl.wav,blending,fly,KG
jynvhd.wav,sentence_repetition,put the food in the freezer before you leave,KG
krgpij.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
cnlomp.wav,nonword_repetition,tevbeenorb,1
arvuuk.wav,nonword_repetition,tevbeenorb,1
ecbwtk.wav,nonword_repetition,vugoobuhcheen,1
dusmze.wav,nonword_repetition,chav,KG
dxvddm.wav,nonword_repetition,cheykfuhmowdoo,KG
bagrjm.wav,nonword_repetition,kahymheypoivtuhvook,1
ckzlox.wav,nonword_repetition,boovteypahygfuhdap,2
cuziwt.wav,nonword_repetition,vugoobuhcheen,1
bwgzfs.wav,nonword_repetition,kefnuhvohkmerforb,KG
ippqol.wav,blending,cow,KG
ddhdkk.wav,nonword_repetition,nohfteyg,1
lbkava.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
gowdly.wav,deletion,sip,2
fdriaj.wav,deletion,bee,KG
iqmroc.wav,blending,fish,KG
hwrzlm.wav,blending,fox,KG
ikkujd.wav,blending,knife,KG
igtquz.wav,blending,pancake,KG
dtbeqv.wav,nonword_repetition,peemteyvoogkuhmef,KG
esyzvp.wav,deletion,so,KG
ixjotx.wav,blending,rabbit,KG
lvnocy.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3
axwzqm.wav,nonword_repetition,pahyb,KG
chqzyv.wav,nonword_repetition,nowbmoipahyvkeeg,1
kthvyn.wav,sentence_repetition,both school libraries are big and have my favorite authors books available,3
jpvsxg.wav,blending,fly,KG
lumzll.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
fbmdnn.wav,deletion,go,KG
lnksjf.wav,sentence_repetition,blow out the candle on the windowsill,KG
frollb.wav,deletion,no,KG
epswol.wav,deletion,miss,1
clwzpe.wav,nonword_repetition,goomdachahytowb,KG
jpuddr.wav,blending,snake,KG
ivwqyh.wav,blending,bacon,KG
griqcm.wav,deletion,seal,1
akzjsi.wav,nonword_repetition,kahyb,KG
exjbdg.wav,deletion,bet,1
efskei.wav,nonword_repetition,goomdachahytowb,KG
jlkbkm.wav,blending,cupcake,KG
kmnqvd.wav,sentence_repetition,play with your friends when you are at their house,KG
dkrfsc.wav,nonword_repetition,goomdachahytowb,1
ftrrfa.wav,deletion,up,KG
avsvic.wav,nonword_repetition,fuhmoibnagoopchey,1
ehdwet.wav,nonword_repetition,vahtoifkerheev,KG
bhostg.wav,nonword_repetition,fuhmoibnagoopchey,1
lsccio.wav,sentence_repetition,as the sun began to set the boys made their way home,1
kucysb.wav,sentence_repetition,put the food in the freezer before you leave,KG
hehbbt.wav,deletion,lap,KG
cbnkjw.wav,nonword_repetition,powfberkahym,1
epcrkd.wav,deletion,chain,1
alnwzc.wav,nonword_repetition,toifkerpohgvoomef,1
jovobi.wav,blending,mouse,KG
gelzji.wav,deletion,rake,KG
lcywpi.wav,sentence_repetition,the red ball was kicked into the street by the young boy,1
dtcdwv.wav,nonword_repetition,kahyb,KG
gbsyhm.wav,deletion,sand,KG
asvsen.wav,nonword_repetition,neygfowtvahkeeb,1
bueeie.wav,nonword_repetition,kahymheypoivtuhvook,1
ajsknf.wav,nonword_repetition,forbtermahyvnad,KG
bcpajq.wav,nonword_repetition,powfberkahym,1
kgyjgt.wav,sentence_repetition,the family will not be going on vacation until school is out in june,1
aslcsd.wav,nonword_repetition,cheytuhmoofeek,KG
ialwuu.wav,blending,railroad,KG
bauera.wav,nonword_repetition,nuhvoikheyf,KG
evwavt.wav,deletion,tell,KG
lbnujl.wav,sentence_repetition,the boy never eats carrots but sometimes he likes broccoli,KG
dnvjhl.wav,nonword_repetition,geftohgneeb,1
hqlour.wav,blending,snake,KG
ecuqvl.wav,nonword_repetition,heeg,1
aczybr.wav,nonword_repetition,kuhcheyvap,1
fksria.wav,deletion,far,KG
geimzr.wav,deletion,for,KG
brgbuw.wav,nonword_repetition,neemvoik,1
femkeg.wav,deletion,old,KG
mjfxvp.wav,sentence_repetition,i like jumping rope more than i like playing soccer on the playground,2
jvtsge.wav,sentence_repetition,what do you want to do after reading this book,1
juonec.wav,blending,sleep,KG
kmpnch.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
jzcrny.wav,sentence_repetition,even though he felt tired the worker still went on a run,1
gnqwnc.wav,deletion,ore,KG
gqjxuh.wav,deletion,eat,KG
bncaxn.wav,nonword_repetition,kuhcheyvap,KG
dlasgs.wav,nonword_repetition,boovteypahygfuhdap,2
akexwm.wav,nonword_repetition,nafburkud,KG
fkzuty.wav,deletion,tell,2
lzfzih.wav,sentence_repetition,the famous musician felt nervous for his first live concert,2
gxebkz.wav,deletion,cool,KG
knaxet.wav,sentence_repetition,as the sun began to set the boys made their way home,1
dyzvvs.wav,nonword_repetition,kuhcheyvap,KG
lsreps.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1
enzdzp.wav,deletion,tell,1
firodf.wav,deletion,ate,KG
grtftf.wav,deletion,rink,1
cnbhxr.wav,nonword_repetition,kahymneevohkmuhfoig,1
mcnisf.wav,sentence_repetition,did you hear that your sisters english teacher is getting an award,2
gwvkpd.wav,deletion,eat,KG
kzarpp.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3
egbizq.wav,nonword_repetition,goomdachahytowb,KG
dcijmt.wav,nonword_repetition,cheebfooheyg,2
iujhpw.wav,blending,shot,KG
cwachu.wav,nonword_repetition,chahmkuhdorbfeyb,1
erpftd.wav,deletion,bet,1
bwzcgi.wav,nonword_repetition,boovteypahygfuhdap,2
hwyuvs.wav,blending,smoke,KG
elxzsd.wav,deletion,slash,2
arsjnb.wav,nonword_repetition,cheemkeev,KG
bubnxf.wav,nonword_repetition,mowp,1
gvswrz.wav,deletion,key,KG
cxvtwl.wav,nonword_repetition,keevnamoiftowg,1
jmpbne.wav,blending,smoke,KG
hbkyyd.wav,deletion,moo,KG
gugful.wav,deletion,pen,KG
ahgpvi.wav,nonword_repetition,muhheegperteyvneek,1
htjvuy.wav,blending,box,KG
avqeew.wav,nonword_repetition,chav,KG
dsrvcm.wav,nonword_repetition,vugoobuhcheen,KG
jvkxfh.wav,blending,smell,KG
gbmlkl.wav,deletion,fish,KG
kydagq.wav,sentence_repetition,put the chicken in the freezer before you leave,KG
lveipj.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
jwmtvc.wav,sentence_repetition,the horse was ridden by the boy,KG
gygbjm.wav,deletion,fly,KG
ggzajb.wav,deletion,key,KG
gmyevm.wav,deletion,bee,KG
daghgs.wav,nonword_repetition,koofpergoibneek,1
iekrhi.wav,blending,strawberry,KG
kotjxd.wav,sentence_repetition,the picture she drew was framed by her mom and put on the refrigerator,KG
ejpmtq.wav,deletion,pen,KG
hroddh.wav,blending,kite,KG
inwikv.wav,blending,desk,KG
fbyswo.wav,deletion,eat,KG
haqnab.wav,deletion,tell,KG
lovayl.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
jfpxsq.wav,blending,apple,KG
avkgdh.wav,nonword_repetition,vugoobuhcheen,2
gotpqn.wav,deletion,eat,2
cegtbl.wav,nonword_repetition,nohfteyg,1
dxgmyi.wav,nonword_repetition,gowb,KG
gifblj.wav,deletion,fish,KG
eeafll.wav,nonword_repetition,nowbheektervohk,KG
fmypxy.wav,deletion,no,KG
kyjcgu.wav,sentence_repetition,grandma cant remember to turn the green stove off,1
eykjtx.wav,deletion,nap,KG
evqaht.wav,deletion,moo,KG
cioays.wav,nonword_repetition,teevkahnahyd,KG
kwjbvs.wav,sentence_repetition,the bat wakes up at night and tries to catch small bugs,3
lmhzuz.wav,sentence_repetition,the boy never eats carrots but sometimes he likes broccoli,KG
hkfojd.wav,deletion,ore,1
kbvycc.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
kyjhms.wav,sentence_repetition,please read this book my grandmother gave me when she came back from vacation,3
akalvn.wav,nonword_repetition,vohp,KG
khrssz.wav,sentence_repetition,where are all those big trucks on the interstate going,2
lriush.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
kekxre.wav,sentence_repetition,that cat cant swim as easily as that colorful fish,KG
dndvfb.wav,nonword_repetition,toovhohgneeb,KG
cythyt.wav,nonword_repetition,bohfneymeevgorb,2
gyfgvt.wav,deletion,rock,KG
mulkty.wav,sentence_repetition,unless andrea wakes up now she will be late,KG
jtibtg.wav,blending,smell,KG
mxlikc.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
gucyhq.wav,deletion,bee,KG
fenayl.wav,deletion,tell,KG
jshxuh.wav,blending,saw,KG
gfkuov.wav,deletion,ask,KG
lgvuhk.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
mhbvml.wav,sentence_repetition,the children can play but they need to be quiet,KG
gayqlv.wav,deletion,cool,KG
fkicsi.wav,deletion,no,KG
jqoqzn.wav,blending,fox,KG
dtyfnw.wav,nonword_repetition,neymooheyfgowb,KG
kzvgdl.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
cxyfdm.wav,nonword_repetition,vugoobuhcheen,1
kyloec.wav,sentence_repetition,i like jumping rope more than i like playing soccer on the playground,2
kecvfc.wav,sentence_repetition,the children can play but they need to be quiet,2
hfltse.wav,deletion,no,KG
ftckxv.wav,deletion,go,KG
idifsk.wav,blending,fly,KG
joinjn.wav,blending,fish,KG
evueeq.wav,deletion,fly,KG
jyzeee.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1
mvhtlx.wav,sentence_repetition,i like jumping rope more than i like playing soccer on the playground,2
fwcgoy.wav,deletion,row,KG
hxgaaa.wav,blending,rabbit,KG
lfnuxe.wav,sentence_repetition,even though it is dark outside the boys house he is still playing happily,2
ftvvlr.wav,deletion,kid,KG
kcqpsn.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
dvypcu.wav,nonword_repetition,vohp,KG
mtpqhx.wav,sentence_repetition,when the storm approached the animals in the forest became quiet,KG
faobks.wav,deletion,rock,KG
doeqlf.wav,nonword_repetition,vugoobuhcheen,1
hicxnl.wav,deletion,plan,KG
lkrfge.wav,sentence_repetition,if lily did not have a broken finger she would play tennis with her friends,1
fwbwkr.wav,deletion,ore,KG
myafan.wav,sentence_repetition,while her grandfather made dinner she read a book,KG
bgikql.wav,nonword_repetition,vookmeevfahbeyp,1
fvdmhb.wav,deletion,win,KG
bpefmz.wav,nonword_repetition,vugoobuhcheen,KG
jhsaiu.wav,blending,desk,KG
llnhln.wav,sentence_repetition,the horse was ridden by the boy,KG
jmtaun.wav,blending,fox,KG
dnedea.wav,nonword_repetition,forbmuhteevheynohg,2
iovmfw.wav,blending,phone,KG
jqthug.wav,blending,frog,KG
glluxc.wav,deletion,up,KG
bnhupv.wav,nonword_repetition,vooktowf,1
ddzjrc.wav,nonword_repetition,duhpakuhtayf,KG
evnulw.wav,deletion,lip,KG
dbrdxr.wav,nonword_repetition,moidheyf,KG
amelie.wav,nonword_repetition,deevmeygpohf,1
ghcvui.wav,deletion,rock,KG
jcwtut.wav,blending,food,KG
agqdww.wav,nonword_repetition,kuhcheyvap,1
apxkot.wav,nonword_repetition,kuhcheyvap,KG
cvnsfp.wav,nonword_repetition,vugoobuhcheen,KG
ftzdjg.wav,deletion,far,KG
hwfoym.wav,blending,box,KG
koypnx.wav,sentence_repetition,while her grandfather made dinner she read a book,KG
bmqsma.wav,nonword_repetition,poiteyvohkmuhowb,KG
dqmbls.wav,nonword_repetition,guhchahdurnam,1
dawbcu.wav,nonword_repetition,koofpergoibneek,1
kddbvy.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
ddxyjv.wav,nonword_repetition,duhpakuhtayf,KG
bmhdzs.wav,nonword_repetition,kahyb,KG
hxiztf.wav,blending,rabbit,KG
dadtin.wav,nonword_repetition,duhgeepvohk,KG
ifzbej.wav,blending,jacket,KG
gypgmw.wav,deletion,dumb,KG
jtbykt.wav,blending,rabbit,KG
cvufyj.wav,nonword_repetition,goomdachahytowb,1
dmpeds.wav,nonword_repetition,doovkeepohfmerbeyg,1
hgskpl.wav,deletion,shell,KG
ktjbec.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3
iefzqk.wav,blending,fish,KG
clojwe.wav,nonword_repetition,vugoobuhcheen,2
eyvrax.wav,deletion,slash,2
asvbrz.wav,nonword_repetition,mowteydpermeek,KG
mltkby.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3
blmkgo.wav,nonword_repetition,vugoobuhcheen,KG
bfxfac.wav,nonword_repetition,buhkahypvermoid,1
icgblm.wav,blending,paper,KG
bohfot.wav,nonword_repetition,gowb,KG
mcvdnc.wav,sentence_repetition,while his sister washed plates the boy dried the bowls with a towel,3
ibnmog.wav,blending,smoke,KG
aiggkv.wav,nonword_repetition,voimkooheefgahyp,1
kleexg.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
